Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases
305,306,60,Male,Sweater,Clothing,59,M,Teal,Fall,3.5,Yes,Yes,26
306,307,26,Male,Jacket,Outerwear,49,S,White,Summer,3.6,Yes,Yes,4
307,308,29,Male,Gloves,Accessories,32,M,Orange,Winter,3.2,Yes,Yes,3
308,309,66,Male,Handbag,Accessories,29,M,Beige,Fall,3.7,Yes,Yes,45
309,310,66,Male,Dress,Clothing,22,M,Yellow,Spring,4.5,Yes,Yes,21
310,311,56,Male,Pants,Clothing,85,M,Charcoal,Winter,4.6,Yes,Yes,50
311,312,69,Male,Jeans,Clothing,52,L,Silver,Winter,4.1,Yes,Yes,19
312,313,38,Male,Pants,Clothing,89,L,Green,Spring,3.4,Yes,Yes,6
313,314,42,Male,Dress,Clothing,77,M,Pink,Spring,3.7,Yes,Yes,50
314,315,30,Male,Pants,Clothing,24,M,Purple,Summer,3.3,Yes,Yes,17
315,316,66,Male,Jewelry,Accessories,24,XL,Orange,Spring,4.5,Yes,Yes,24
316,317,36,Male,Handbag,Accessories,22,M,Charcoal,Fall,3.3,Yes,Yes,46
317,318,58,Male,Sweater,Clothing,82,L,Teal,Fall,4.3,Yes,Yes,42
318,319,45,Male,Backpack,Accessories,67,M,Beige,Winter,2.5,Yes,Yes,10
319,320,47,Male,Shorts,Clothing,74,XL,White,Spring,2.6,Yes,Yes,1
320,321,66,Male,Jewelry,Accessories,72,L,White,Summer,4.9,Yes,Yes,28
321,322,41,Male,Sneakers,Footwear,36,L,Orange,Summer,4.7,Yes,Yes,48
322,323,41,Male,Belt,Accessories,95,S,Cyan,Winter,3.0,Yes,Yes,47
323,324,66,Male,Hoodie,Clothing,78,M,Orange,Winter,3.5,Yes,Yes,29
324,325,37,Male,Shirt,Clothing,82,M,Olive,Summer,4.8,Yes,Yes,37
325,326,70,Male,Pants,Clothing,70,M,Charcoal,Winter,4.3,Yes,Yes,38
326,327,62,Male,Scarf,Accessories,41,M,White,Fall,3.2,Yes,Yes,48
327,328,61,Male,Coat,Outerwear,42,M,Teal,Summer,3.1,Yes,Yes,36
328,329,48,Male,Coat,Outerwear,50,M,Yellow,Fall,2.8,Yes,Yes,9
329,330,70,Male,Socks,Clothing,31,S,White,Summer,2.9,Yes,Yes,34
330,331,46,Male,Sweater,Clothing,51,M,Beige,Winter,3.7,Yes,Yes,43
331,332,31,Male,Shirt,Clothing,98,L,Beige,Fall,3.3,Yes,Yes,46
332,333,19,Male,Shirt,Clothing,86,M,Maroon,Winter,2.8,Yes,Yes,5
333,334,39,Male,Sweater,Clothing,64,M,Teal,Winter,4.5,Yes,Yes,15
334,335,41,Male,Blouse,Clothing,46,M,Lavender,Fall,2.6,Yes,Yes,30
335,336,20,Male,Sweater,Clothing,85,L,Maroon,Spring,3.7,Yes,Yes,44
336,337,36,Male,Hat,Accessories,81,S,Orange,Fall,4.4,Yes,Yes,16
337,338,32,Male,Sweater,Clothing,59,M,Cyan,Winter,4.3,Yes,Yes,16
338,339,69,Male,Hoodie,Clothing,79,M,Silver,Winter,3.5,Yes,Yes,16
339,340,40,Male,Shorts,Clothing,33,M,Teal,Spring,3.8,Yes,Yes,21
340,341,40,Male,Shorts,Clothing,47,L,Blue,Summer,3.5,Yes,Yes,39
341,342,20,Male,Hat,Accessories,20,S,Blue,Summer,4.6,Yes,Yes,40
342,343,64,Male,Coat,Outerwear,36,M,Olive,Spring,2.6,Yes,Yes,48
343,344,27,Male,Sandals,Footwear,39,M,Purple,Summer,4.4,Yes,Yes,26
344,345,24,Male,Skirt,Clothing,71,M,Charcoal,Winter,4.0,Yes,Yes,46
345,346,48,Male,Shoes,Footwear,59,S,Olive,Winter,4.4,Yes,Yes,27
346,347,49,Male,Jeans,Clothing,50,L,Violet,Spring,4.7,Yes,Yes,5
347,348,36,Male,Sandals,Footwear,41,L,Red,Fall,3.9,Yes,Yes,43
348,349,56,Male,Blouse,Clothing,59,M,Beige,Fall,2.7,Yes,Yes,17
349,350,37,Male,Hat,Accessories,87,M,Green,Winter,3.7,Yes,Yes,3
350,351,42,Male,Sweater,Clothing,68,M,Violet,Spring,2.6,Yes,Yes,47
351,352,28,Male,Skirt,Clothing,90,M,Teal,Winter,3.9,Yes,Yes,24
352,353,27,Male,Jeans,Clothing,71,XL,Yellow,Fall,4.9,Yes,Yes,12
353,354,63,Male,Sneakers,Footwear,64,L,Yellow,Fall,4.1,Yes,Yes,35
354,355,58,Male,Jewelry,Accessories,76,S,Olive,Fall,3.0,Yes,Yes,42
355,356,37,Male,Jewelry,Accessories,42,XL,Magenta,Fall,4.1,Yes,Yes,1
356,357,56,Male,Pants,Clothing,80,L,Black,Spring,3.8,Yes,Yes,27
357,358,18,Male,Belt,Accessories,56,M,Olive,Spring,4.0,Yes,Yes,16
358,359,48,Male,Hat,Accessories,25,XL,Magenta,Summer,3.6,Yes,Yes,36
359,360,31,Male,Sneakers,Footwear,74,M,Olive,Winter,3.0,Yes,Yes,30
360,361,51,Male,Pants,Clothing,30,M,Teal,Summer,3.0,Yes,Yes,18
361,362,65,Male,T-shirt,Clothing,96,M,White,Spring,2.6,Yes,Yes,45
362,363,53,Male,Sneakers,Footwear,64,M,Charcoal,Fall,3.4,Yes,Yes,1
363,364,55,Male,Shorts,Clothing,88,L,Yellow,Winter,3.1,Yes,Yes,42
364,365,62,Male,Shoes,Footwear,88,L,Charcoal,Summer,3.0,Yes,Yes,7
365,366,55,Male,Gloves,Accessories,88,XL,Gray,Summer,3.7,Yes,Yes,50
366,367,64,Male,Socks,Clothing,36,M,Turquoise,Spring,3.5,Yes,Yes,37
367,368,52,Male,Dress,Clothing,40,XL,Cyan,Spring,2.8,Yes,Yes,18
368,369,24,Male,Handbag,Accessories,39,M,Charcoal,Spring,4.5,Yes,Yes,29
369,370,38,Male,Belt,Accessories,40,M,Silver,Summer,3.3,Yes,Yes,45
370,371,59,Male,Scarf,Accessories,34,M,Olive,Winter,3.4,Yes,Yes,13
371,372,27,Male,Sneakers,Footwear,83,S,Pink,Winter,3.2,Yes,Yes,47
372,373,24,Male,Sweater,Clothing,85,L,Orange,Summer,3.7,Yes,Yes,7
373,374,23,Male,Coat,Outerwear,27,L,White,Summer,4.6,Yes,Yes,11
374,375,69,Male,Jewelry,Accessories,78,S,Purple,Spring,5.0,Yes,Yes,39
375,376,59,Male,Sunglasses,Accessories,32,M,Olive,Summer,4.4,Yes,Yes,6
376,377,51,Male,Shoes,Footwear,51,S,Gray,Fall,4.9,Yes,Yes,2
377,378,63,Male,Scarf,Accessories,32,M,Silver,Spring,4.1,Yes,Yes,39
378,379,54,Male,Dress,Clothing,62,L,Orange,Winter,4.9,Yes,Yes,23
379,380,32,Male,T-shirt,Clothing,29,S,Magenta,Fall,4.7,Yes,Yes,46
380,381,39,Male,Backpack,Accessories,69,XL,Beige,Fall,3.0,Yes,Yes,19
381,382,66,Male,Jewelry,Accessories,25,L,Lavender,Winter,3.4,Yes,Yes,3
382,383,28,Male,Jeans,Clothing,76,M,Peach,Winter,3.2,Yes,Yes,47
383,384,50,Male,Sunglasses,Accessories,77,S,Magenta,Fall,2.9,Yes,Yes,6
384,385,70,Male,Sweater,Clothing,33,M,Beige,Fall,4.5,Yes,Yes,6
385,386,67,Male,Shorts,Clothing,93,S,Yellow,Fall,2.7,Yes,Yes,12
386,387,64,Male,Jewelry,Accessories,39,L,Brown,Spring,3.4,Yes,Yes,40
387,388,45,Male,Coat,Outerwear,93,L,Silver,Summer,4.6,Yes,Yes,38
388,389,22,Male,Handbag,Accessories,82,M,Orange,Summer,2.7,Yes,Yes,10
389,390,27,Male,Boots,Footwear,42,L,Purple,Spring,4.2,Yes,Yes,28
390,391,25,Male,Gloves,Accessories,71,M,Indigo,Winter,3.2,Yes,Yes,19
391,392,37,Male,Sweater,Clothing,86,L,Gray,Spring,4.8,Yes,Yes,25
392,393,26,Male,T-shirt,Clothing,82,XL,Black,Spring,3.3,Yes,Yes,38
393,394,33,Male,Shoes,Footwear,65,L,Maroon,Fall,4.2,Yes,Yes,6
394,395,43,Male,Scarf,Accessories,29,M,Beige,Spring,4.8,Yes,Yes,7
395,396,37,Male,Sneakers,Footwear,65,L,Brown,Winter,4.9,Yes,Yes,2
396,397,46,Male,Dress,Clothing,88,S,Black,Fall,3.9,Yes,Yes,24
397,398,22,Male,Belt,Accessories,46,M,Indigo,Fall,3.0,Yes,Yes,26
398,399,20,Male,Boots,Footwear,67,S,Silver,Winter,4.6,Yes,Yes,25
399,400,60,Male,Scarf,Accessories,35,L,Blue,Fall,3.5,Yes,Yes,10
400,401,39,Male,Boots,Footwear,66,M,Green,Winter,4.8,Yes,Yes,14
401,402,43,Male,T-shirt,Clothing,91,L,Orange,Fall,4.8,Yes,Yes,21
402,403,31,Male,Backpack,Accessories,78,L,Cyan,Fall,3.0,Yes,Yes,26
403,404,19,Male,Sneakers,Footwear,45,M,Orange,Winter,4.5,Yes,Yes,12
404,405,35,Male,T-shirt,Clothing,93,M,Indigo,Spring,4.8,Yes,Yes,11
405,406,41,Male,Jeans,Clothing,74,S,Silver,Summer,3.8,Yes,Yes,15
406,407,52,Male,Gloves,Accessories,55,M,Peach,Spring,4.6,Yes,Yes,13
407,408,45,Male,Hoodie,Clothing,76,XL,Teal,Spring,3.1,Yes,Yes,5
408,409,34,Male,Sneakers,Footwear,66,L,White,Spring,3.4,Yes,Yes,36
409,410,35,Male,Shorts,Clothing,51,M,Brown,Winter,3.3,Yes,Yes,32
410,411,29,Male,Sweater,Clothing,26,L,Lavender,Spring,4.8,Yes,Yes,1
411,412,59,Male,Jeans,Clothing,29,M,Indigo,Summer,2.8,Yes,Yes,15
412,413,24,Male,Jacket,Outerwear,74,M,Yellow,Summer,3.1,Yes,Yes,3
413,414,70,Male,Jewelry,Accessories,99,S,White,Summer,4.6,Yes,Yes,48
414,415,29,Male,Backpack,Accessories,88,L,Violet,Winter,2.6,Yes,Yes,30
415,416,67,Male,Coat,Outerwear,31,M,Lavender,Winter,2.6,Yes,Yes,40
416,417,36,Male,Belt,Accessories,55,L,Olive,Spring,3.8,Yes,Yes,24
417,418,23,Male,Sandals,Footwear,81,L,Beige,Fall,4.5,Yes,Yes,48
418,419,18,Male,Sweater,Clothing,73,L,Purple,Spring,3.0,Yes,Yes,27
419,420,53,Male,Shorts,Clothing,91,S,Teal,Winter,3.5,Yes,Yes,14
420,421,32,Male,Socks,Clothing,54,S,Peach,Spring,3.8,Yes,Yes,18
421,422,38,Male,Shirt,Clothing,40,M,Violet,Winter,3.5,Yes,Yes,48
422,423,47,Male,Pants,Clothing,59,M,Purple,Fall,3.1,Yes,Yes,32
423,424,46,Male,Scarf,Accessories,26,L,Teal,Spring,3.0,Yes,Yes,21
424,425,66,Male,Sweater,Clothing,23,M,Gold,Winter,4.3,Yes,Yes,42
425,426,40,Male,Jeans,Clothing,87,S,Teal,Winter,3.3,Yes,Yes,4
426,427,43,Male,Pants,Clothing,71,M,Violet,Winter,4.7,Yes,Yes,19
427,428,58,Male,Backpack,Accessories,91,L,Black,Winter,4.5,Yes,Yes,6
428,429,21,Male,Coat,Outerwear,64,XL,Gold,Winter,2.9,Yes,Yes,2
429,430,42,Male,Sandals,Footwear,94,M,Gold,Winter,4.1,Yes,Yes,21
430,431,24,Male,Shirt,Clothing,40,M,Brown,Summer,3.5,Yes,Yes,40
431,432,43,Male,Hat,Accessories,76,L,Cyan,Winter,3.4,Yes,Yes,33
432,433,47,Male,Shirt,Clothing,86,S,Indigo,Fall,3.3,Yes,Yes,26
433,434,49,Male,Skirt,Clothing,92,M,Orange,Fall,3.2,Yes,Yes,23
434,435,50,Male,Shoes,Footwear,52,L,Pink,Spring,4.0,Yes,Yes,39
435,436,51,Male,Coat,Outerwear,28,XL,Olive,Winter,3.6,Yes,Yes,42
436,437,40,Male,Pants,Clothing,46,L,Cyan,Summer,4.6,Yes,Yes,41
437,438,45,Male,Jewelry,Accessories,50,M,Peach,Summer,2.6,Yes,Yes,41
438,439,52,Male,Belt,Accessories,23,M,Turquoise,Winter,4.3,Yes,Yes,12
439,440,62,Male,Jacket,Outerwear,50,M,Turquoise,Summer,3.4,Yes,Yes,31
440,441,20,Male,Shirt,Clothing,89,XL,Maroon,Winter,3.5,Yes,Yes,34
441,442,43,Male,Hoodie,Clothing,81,M,Maroon,Winter,4.2,Yes,Yes,32
442,443,29,Male,Sunglasses,Accessories,69,M,Olive,Fall,3.5,Yes,Yes,31
443,444,22,Male,Sunglasses,Accessories,67,M,Magenta,Summer,3.6,Yes,Yes,24
444,445,48,Male,Dress,Clothing,20,M,Red,Summer,4.3,Yes,Yes,31
445,446,42,Male,Boots,Footwear,29,M,Olive,Fall,4.9,Yes,Yes,18
446,447,19,Male,Shirt,Clothing,74,M,Silver,Summer,4.1,Yes,Yes,15
447,448,60,Male,Shorts,Clothing,82,S,Turquoise,Spring,3.6,Yes,Yes,7
448,449,32,Male,Gloves,Accessories,23,M,Yellow,Summer,3.4,Yes,Yes,35
449,450,26,Male,Jewelry,Accessories,45,L,Peach,Summer,2.9,Yes,Yes,35
450,451,25,Male,Boots,Footwear,21,L,Beige,Summer,2.7,Yes,Yes,19
451,452,66,Male,Jewelry,Accessories,31,M,Pink,Summer,4.3,Yes,Yes,26
452,453,45,Male,Pants,Clothing,45,M,Violet,Summer,3.3,Yes,Yes,39
453,454,54,Male,Jewelry,Accessories,56,XL,Peach,Winter,2.8,Yes,Yes,22
454,455,37,Male,Jacket,Outerwear,97,S,Gold,Summer,3.2,Yes,Yes,14
455,456,54,Male,Blouse,Clothing,100,XL,Gold,Fall,3.6,Yes,Yes,50
456,457,50,Male,Blouse,Clothing,96,S,Indigo,Fall,4.0,Yes,Yes,33
457,458,25,Male,Gloves,Accessories,99,M,Blue,Spring,4.9,Yes,Yes,48
458,459,47,Male,Shorts,Clothing,91,L,Black,Winter,4.0,Yes,Yes,48
459,460,63,Male,Hat,Accessories,30,L,Black,Winter,3.8,Yes,Yes,27
460,461,64,Male,Shoes,Footwear,65,L,Teal,Summer,3.7,Yes,Yes,27
461,462,18,Male,Boots,Footwear,93,M,Yellow,Winter,3.9,Yes,Yes,20
462,463,59,Male,Jacket,Outerwear,81,M,White,Fall,3.3,Yes,Yes,48
463,464,37,Male,Jewelry,Accessories,81,S,Orange,Summer,2.7,Yes,Yes,29
464,465,23,Male,Sunglasses,Accessories,52,M,Silver,Winter,4.7,Yes,Yes,45
465,466,54,Male,Skirt,Clothing,88,M,Pink,Summer,2.8,Yes,Yes,25
466,467,38,Male,Jeans,Clothing,24,L,Turquoise,Winter,4.6,Yes,Yes,25
467,468,19,Male,Backpack,Accessories,51,S,Orange,Spring,4.5,Yes,Yes,37
468,469,34,Male,Backpack,Accessories,38,S,Peach,Fall,5.0,Yes,Yes,16
469,470,21,Male,Shorts,Clothing,46,L,Pink,Fall,4.1,Yes,Yes,30
470,471,50,Male,Dress,Clothing,63,L,Teal,Summer,4.6,Yes,Yes,6
471,472,55,Male,Scarf,Accessories,72,XL,White,Winter,4.9,Yes,Yes,36
472,473,20,Male,Jeans,Clothing,39,L,Gray,Winter,3.9,Yes,Yes,3
473,474,34,Male,Coat,Outerwear,42,L,Olive,Spring,3.9,Yes,Yes,29
474,475,62,Male,Sweater,Clothing,76,XL,Maroon,Summer,2.6,Yes,Yes,15
475,476,21,Male,Sneakers,Footwear,66,L,Magenta,Summer,2.7,Yes,Yes,18
476,477,21,Male,Scarf,Accessories,90,M,Magenta,Spring,3.5,Yes,Yes,2
477,478,42,Male,Sweater,Clothing,56,M,Green,Summer,3.7,Yes,Yes,49
478,479,35,Male,Jewelry,Accessories,43,XL,Turquoise,Winter,3.2,Yes,Yes,48
479,480,39,Male,Handbag,Accessories,84,L,Yellow,Winter,3.3,Yes,Yes,43
480,481,68,Male,Hoodie,Clothing,88,M,Gray,Summer,4.8,Yes,Yes,30
481,482,46,Male,Hat,Accessories,88,L,Peach,Fall,3.2,Yes,Yes,10
482,483,41,Male,Belt,Accessories,42,M,Yellow,Winter,2.5,Yes,Yes,11
483,484,23,Male,Hoodie,Clothing,73,M,White,Fall,3.9,Yes,Yes,12
484,485,68,Male,Hat,Accessories,73,L,Lavender,Summer,4.7,Yes,Yes,28
485,486,48,Male,Shoes,Footwear,44,S,Blue,Spring,2.6,Yes,Yes,36
486,487,38,Male,Sandals,Footwear,63,M,Charcoal,Fall,2.8,Yes,Yes,37
487,488,41,Male,Jacket,Outerwear,68,L,Red,Winter,4.4,Yes,Yes,22
488,489,58,Male,Sweater,Clothing,29,L,Olive,Spring,4.6,Yes,Yes,32
489,490,49,Male,Socks,Clothing,85,M,Green,Summer,3.2,Yes,Yes,40
490,491,57,Male,Sneakers,Footwear,42,M,Silver,Winter,4.2,Yes,Yes,47
491,492,49,Male,Coat,Outerwear,69,M,Silver,Summer,3.7,Yes,Yes,24
492,493,50,Male,Shirt,Clothing,62,M,Black,Fall,3.9,Yes,Yes,11
493,494,28,Male,Backpack,Accessories,48,XL,Red,Summer,4.7,Yes,Yes,19
494,495,38,Male,Boots,Footwear,68,M,Indigo,Winter,4.5,Yes,Yes,42
495,496,33,Male,Handbag,Accessories,36,XL,Cyan,Fall,3.3,Yes,Yes,6
496,497,30,Male,Dress,Clothing,63,S,Maroon,Fall,3.3,Yes,Yes,31
497,498,43,Male,Sneakers,Footwear,39,S,Silver,Winter,4.6,Yes,Yes,31
498,499,43,Male,Boots,Footwear,78,M,Lavender,Spring,3.6,Yes,Yes,27
499,500,36,Male,Shoes,Footwear,99,L,Silver,Winter,4.8,Yes,Yes,24
500,501,36,Male,T-shirt,Clothing,31,L,Purple,Fall,4.8,Yes,Yes,35
501,502,64,Male,Boots,Footwear,45,M,Cyan,Spring,2.9,Yes,Yes,21
502,503,59,Male,Pants,Clothing,30,S,Cyan,Fall,2.8,Yes,Yes,8
503,504,55,Male,Shoes,Footwear,24,M,Lavender,Summer,3.2,Yes,Yes,26
504,505,42,Male,Shoes,Footwear,22,M,Maroon,Winter,3.9,Yes,Yes,26
505,506,61,Male,T-shirt,Clothing,63,L,Gray,Spring,4.3,Yes,Yes,9
506,507,28,Male,Scarf,Accessories,40,M,Olive,Fall,2.7,Yes,Yes,48
507,508,65,Male,Shorts,Clothing,20,M,Magenta,Spring,5.0,Yes,Yes,33
508,509,27,Male,Jewelry,Accessories,20,S,Yellow,Winter,3.7,Yes,Yes,31
509,510,41,Male,T-shirt,Clothing,80,L,Cyan,Summer,3.9,Yes,Yes,17
510,511,21,Male,Shirt,Clothing,87,M,Teal,Fall,3.9,Yes,Yes,22
511,512,61,Male,Shirt,Clothing,46,L,Yellow,Fall,3.1,Yes,Yes,8
512,513,19,Male,Gloves,Accessories,49,L,Peach,Winter,3.3,Yes,Yes,2
513,514,22,Male,Scarf,Accessories,65,M,Peach,Fall,3.6,Yes,Yes,45
514,515,64,Male,Skirt,Clothing,62,S,Olive,Winter,4.3,Yes,Yes,47
515,516,28,Male,Hat,Accessories,67,L,Charcoal,Spring,4.5,Yes,Yes,7
516,517,34,Male,Hoodie,Clothing,41,L,Indigo,Fall,2.8,Yes,Yes,19
517,518,61,Male,Boots,Footwear,49,L,Silver,Fall,2.7,Yes,Yes,44
518,519,24,Male,Blouse,Clothing,100,M,Beige,Fall,2.9,Yes,Yes,16
519,520,19,Male,Belt,Accessories,54,L,Blue,Summer,4.4,Yes,Yes,17
520,521,51,Male,Sunglasses,Accessories,84,M,White,Spring,3.9,Yes,Yes,20
521,522,36,Male,Shorts,Clothing,41,L,Gold,Winter,3.5,Yes,Yes,50
522,523,65,Male,Gloves,Accessories,88,M,Blue,Spring,2.5,Yes,Yes,37
523,524,46,Male,Sandals,Footwear,40,M,Orange,Spring,4.9,Yes,Yes,5
524,525,59,Male,Shirt,Clothing,39,M,Gold,Summer,4.8,Yes,Yes,44
525,526,51,Male,Coat,Outerwear,37,M,Cyan,Spring,3.2,Yes,Yes,41
526,527,51,Male,Pants,Clothing,52,S,Red,Winter,4.9,Yes,Yes,19
527,528,21,Male,T-shirt,Clothing,23,L,Yellow,Winter,4.3,Yes,Yes,47
528,529,34,Male,Sneakers,Footwear,88,S,Beige,Winter,3.2,Yes,Yes,40
529,530,32,Male,Shorts,Clothing,84,M,Orange,Fall,3.7,Yes,Yes,6
530,531,48,Male,Coat,Outerwear,37,XL,Magenta,Winter,3.2,Yes,Yes,25
531,532,50,Male,Sandals,Footwear,51,L,Purple,Fall,3.4,Yes,Yes,42
532,533,26,Male,Pants,Clothing,76,L,Black,Winter,4.1,Yes,Yes,35
533,534,57,Male,Sandals,Footwear,60,L,Pink,Spring,4.5,Yes,Yes,17
534,535,65,Male,Gloves,Accessories,72,L,Pink,Fall,4.5,Yes,Yes,4
535,536,56,Male,T-shirt,Clothing,45,L,Maroon,Spring,3.2,Yes,Yes,24
536,537,44,Male,Jacket,Outerwear,84,S,Maroon,Fall,4.4,Yes,Yes,16
537,538,50,Male,Blouse,Clothing,49,S,Turquoise,Summer,3.0,Yes,Yes,14
538,539,27,Male,Socks,Clothing,22,XL,Green,Spring,3.2,Yes,Yes,43
539,540,49,Male,Coat,Outerwear,48,M,Violet,Winter,4.0,Yes,Yes,49
540,541,49,Male,Dress,Clothing,37,M,Lavender,Spring,3.1,Yes,Yes,33
541,542,52,Male,Jacket,Outerwear,27,L,Gray,Fall,2.8,Yes,Yes,45
542,543,27,Male,Boots,Footwear,79,XL,Teal,Spring,4.6,Yes,Yes,35
543,544,53,Male,Skirt,Clothing,98,S,Red,Spring,4.3,Yes,Yes,11
544,545,34,Male,Sandals,Footwear,64,S,Yellow,Summer,3.3,Yes,Yes,30
545,546,33,Male,Coat,Outerwear,32,L,Magenta,Summer,3.5,Yes,Yes,48
546,547,62,Male,Hoodie,Clothing,74,M,Brown,Winter,3.4,Yes,Yes,45
547,548,38,Male,Jacket,Outerwear,50,M,Blue,Winter,2.8,Yes,Yes,26
548,549,36,Male,Backpack,Accessories,64,M,Black,Winter,4.6,Yes,Yes,41
549,550,31,Male,Backpack,Accessories,29,S,Olive,Fall,3.6,Yes,Yes,37
550,551,62,Male,Belt,Accessories,62,M,Olive,Summer,3.3,Yes,Yes,12
551,552,29,Male,Coat,Outerwear,78,XL,Green,Fall,3.1,Yes,Yes,27
552,553,24,Male,T-shirt,Clothing,94,M,Peach,Fall,3.5,Yes,Yes,18
553,554,63,Male,Sunglasses,Accessories,59,M,White,Winter,3.2,Yes,Yes,15
554,555,56,Male,Sneakers,Footwear,47,M,Red,Summer,3.0,Yes,Yes,34
555,556,63,Male,Gloves,Accessories,57,M,White,Fall,4.8,Yes,Yes,37
556,557,40,Male,Coat,Outerwear,90,L,Indigo,Winter,5.0,Yes,Yes,21
557,558,18,Male,Shirt,Clothing,60,M,White,Spring,2.9,Yes,Yes,31
558,559,50,Male,Sneakers,Footwear,77,L,Teal,Fall,3.2,Yes,Yes,43
559,560,66,Male,Scarf,Accessories,41,M,Indigo,Fall,2.9,Yes,Yes,22
560,561,25,Male,Jewelry,Accessories,48,L,Red,Fall,3.3,Yes,Yes,12
561,562,65,Male,Jacket,Outerwear,65,M,Blue,Fall,2.6,Yes,Yes,25
562,563,53,Male,Jeans,Clothing,62,M,Blue,Summer,3.5,Yes,Yes,40
563,564,61,Male,Shoes,Footwear,99,M,Black,Fall,4.4,Yes,Yes,16
564,565,67,Male,Hoodie,Clothing,58,M,Olive,Winter,3.4,Yes,Yes,30
565,566,59,Male,Backpack,Accessories,43,L,Lavender,Fall,4.2,Yes,Yes,10
566,567,55,Male,Sneakers,Footwear,93,M,Indigo,Spring,3.6,Yes,Yes,1
567,568,21,Male,Blouse,Clothing,50,S,Red,Winter,3.0,Yes,Yes,24
568,569,44,Male,Pants,Clothing,88,L,Red,Summer,4.0,Yes,Yes,36
569,570,65,Male,Skirt,Clothing,33,M,Pink,Fall,4.4,Yes,Yes,46
570,571,65,Male,T-shirt,Clothing,99,XL,Purple,Fall,4.1,Yes,Yes,20
571,572,54,Male,Jacket,Outerwear,76,XL,Cyan,Spring,3.6,Yes,Yes,37
572,573,56,Male,Scarf,Accessories,97,XL,Cyan,Summer,4.6,Yes,Yes,26
573,574,58,Male,Pants,Clothing,68,M,Charcoal,Summer,3.2,Yes,Yes,23
574,575,54,Male,Sneakers,Footwear,79,L,Red,Fall,4.8,Yes,Yes,20
575,576,58,Male,Jeans,Clothing,86,M,Peach,Fall,4.8,Yes,Yes,38
576,577,48,Male,Hat,Accessories,68,M,Black,Winter,5.0,Yes,Yes,5
577,578,19,Male,Skirt,Clothing,52,M,Black,Fall,3.7,Yes,Yes,41
578,579,69,Male,Sandals,Footwear,90,M,Purple,Fall,4.6,Yes,Yes,22
579,580,58,Male,Sandals,Footwear,41,M,Violet,Winter,3.7,Yes,Yes,48
580,581,49,Male,Sweater,Clothing,80,M,Orange,Spring,4.1,Yes,Yes,10
581,582,32,Male,Sweater,Clothing,100,XL,Charcoal,Winter,2.7,Yes,Yes,12
582,583,40,Male,Jacket,Outerwear,77,L,Turquoise,Spring,4.9,Yes,Yes,2
583,584,25,Male,Shorts,Clothing,78,L,Yellow,Spring,4.0,Yes,Yes,38
584,585,70,Male,Socks,Clothing,94,M,White,Spring,4.7,Yes,Yes,20
585,586,69,Male,Socks,Clothing,23,M,Gray,Fall,2.8,Yes,Yes,5
586,587,45,Male,Hoodie,Clothing,20,S,Blue,Winter,4.9,Yes,Yes,9
587,588,29,Male,Socks,Clothing,86,S,Maroon,Fall,4.2,Yes,Yes,48
588,589,47,Male,Boots,Footwear,60,M,Violet,Fall,3.0,Yes,Yes,9
589,590,28,Male,Shirt,Clothing,70,M,Orange,Fall,3.4,Yes,Yes,40
590,591,64,Male,Belt,Accessories,39,S,Turquoise,Fall,4.6,Yes,Yes,30
591,592,47,Male,Backpack,Accessories,37,L,Olive,Fall,4.2,Yes,Yes,6
592,593,60,Male,Boots,Footwear,29,M,Brown,Fall,3.2,Yes,Yes,42
593,594,67,Male,Coat,Outerwear,35,S,Green,Winter,4.4,Yes,Yes,9
594,595,35,Male,Hoodie,Clothing,83,S,Brown,Winter,2.5,Yes,Yes,6
595,596,30,Male,Shoes,Footwear,77,M,Silver,Summer,3.6,Yes,Yes,47
596,597,23,Male,Shoes,Footwear,37,XL,White,Summer,4.5,Yes,Yes,36
597,598,70,Male,Jewelry,Accessories,69,L,Gold,Summer,3.4,Yes,Yes,19
598,599,21,Male,Dress,Clothing,66,L,Green,Winter,3.2,Yes,Yes,30
599,600,51,Male,Boots,Footwear,26,L,Teal,Spring,4.2,Yes,Yes,27
600,601,22,Male,Hat,Accessories,63,M,Charcoal,Spring,5.0,Yes,Yes,25
601,602,32,Male,Backpack,Accessories,38,M,Maroon,Summer,4.7,Yes,Yes,5
602,603,37,Male,Shoes,Footwear,58,L,Lavender,Summer,4.2,Yes,Yes,10
603,604,31,Male,Handbag,Accessories,46,L,Green,Winter,3.4,Yes,Yes,26
604,605,44,Male,Sunglasses,Accessories,92,S,Pink,Fall,4.4,Yes,Yes,11
605,606,40,Male,Hat,Accessories,32,XL,Charcoal,Winter,4.2,Yes,Yes,17
606,607,27,Male,Scarf,Accessories,90,M,Blue,Spring,4.5,Yes,Yes,44
607,608,47,Male,Hoodie,Clothing,23,L,Purple,Fall,2.8,Yes,Yes,44
608,609,41,Male,Backpack,Accessories,25,S,Gold,Fall,3.3,Yes,Yes,21
609,610,51,Male,Sweater,Clothing,54,L,Purple,Fall,4.6,Yes,Yes,49
610,611,53,Male,Shorts,Clothing,72,M,Charcoal,Summer,2.5,Yes,Yes,27
611,612,43,Male,Scarf,Accessories,33,M,Black,Winter,4.7,Yes,Yes,19
